"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Dratini","016","T Promos","30.00","-17.00","-0.57",-17,"-0.57",32.3,"1.08",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.93","32.30","58.00","5.00","110.49","149.99"
"Flareon","001","T Promos","49.00","-17.00","-0.35",-17,"-0.35",52.06,"1.06",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.66","52.06","81.25","4.46","168.72","218.50"
"Imakuni?'s Exploud ex","024","T Promos","34.08","-17.00","-0.50",-17,"-0.50",46.74,"1.37",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.20","46.74","74.99","3.68","89.67","125.50"
"Imakuni?'s Loudred","023","T Promos","21.50","-17.00","-0.79",-17,"-0.79",2.13,"0.10",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.05","2.13","22.50","4.33","62.05","93.00"
"Imakuni?'s Whismur","022","T Promos","28.81","-17.00","-0.59",-17,"-0.59",-4.19,"-0.15",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.52","-4.19","15.07","3.62","71.73","104.39"
"Ivysaur","010","T Promos","28.50","-17.00","-0.60",-17,"-0.60",10.75,"0.38",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.15","10.75","32.65","3.27","62.21","93.19"
"Jolteon","003","T Promos","19.09","-17.00","-0.89",-17,"-0.89",0.43,"0.02",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.38","21.62","45.44","1.07","0.43","20.50"
"Larvitar","019","T Promos","7.00","-17.00","-2.43",-17,"-2.43",-2.79,"-0.40",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.39","-2.79","16.72","5.22","14.03","36.51"
"Moltres","013","T Promos","33.55","-17.00","-0.51",-17,"-0.51",17.85,"0.53",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.22","17.85","41.00","3.64","86.91","122.25"
"Quilava","008","T Promos","25.87","-17.00","-0.66",-17,"-0.66",1.27,"0.05",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.83","1.27","21.50","3.67","63.75","95.00"
"Slowbro","005","T Promos","26.67","-17.00","-0.64",-17,"-0.64",8.5,"0.32",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.12","8.50","30.00","4.33","81.17","115.50"
"Slowking","006","T Promos","45.00","-17.00","-0.38",-17,"-0.38",26.35,"0.59",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.13","26.35","51.00","2.25","69.06","101.25"
"Slowpoke","004","T Promos","14.76","-17.00","-1.15",-17,"-1.15",22.1,"1.50",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.12","22.10","46.00","6.66","66.51","98.25"
"Vaporeon","002","T Promos","43.00","-17.00","-0.40",-17,"-0.40",48.45,"1.13",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.79","48.45","77.00","5.17","172.13","222.50"
"Wartortle","012","T Promos","38.49","-17.00","-0.44",-17,"-0.44",16.7,"0.43",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.03","16.70","39.65","2.10","51.85","81.00"
"Zapdos","015","T Promos","31.32","-17.00","-0.54",-17,"-0.54",63.75,"2.04",2001,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.03","63.75","95.00","3.27","70.13","102.50"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Brock's Grit","108","Tag Bolt","40.70","-17.00","-0.42",-17,"-0.42",2.03,"0.05",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.55","2.03","22.39","2.29","62.34","93.34"
"Celebi & Venusaur GX","097","Tag Bolt","53.77","-17.00","-0.32",-17,"-0.32",33.99,"0.63",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.12","33.99","59.99","3.35","136.00","180.00"
"Celebi & Venusaur GX","110","Tag Bolt","19.00","-17.00","-0.89",-17,"-0.89",11.9,"0.63",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.79","11.90","34.00","4.99","63.64","94.87"
"Celebi & Venusaur GX","096","Tag Bolt","8.50","-17.00","-2.00",-17,"-2.00",-2.03,"-0.24",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.07","-2.03","17.61","5.02","19.29","42.69"
"Celebi & Venusaur GX","001","Tag Bolt","7.49","-17.00","-2.27",-17,"-2.27",2.55,"0.34",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.07","2.55","23.00","7.29","29.38","54.57"
"Charizard","013","Tag Bolt","6.12","-17.00","-2.78",-17,"-2.78",7.65,"1.25",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"4.74","7.65","29.00","4.90","8.49","29.98"
"Eevee & Snorlax GX","066","Tag Bolt","9.03","-17.00","-1.88",-17,"-1.88",3.39,"0.38",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.66","3.39","23.99","3.87","12.75","34.99"
"Eevee & Snorlax GX","106","Tag Bolt","24.78","-17.00","-0.69",-17,"-0.69",21.56,"0.87",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.22","29.74","54.99","1.83","21.56","45.36"
"Eevee & Snorlax GX","115","Tag Bolt","38.65","-17.00","-0.44",-17,"-0.44",29.75,"0.77",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.42","29.75","55.00","3.75","106.24","144.99"
"Erika's Hospitality","107","Tag Bolt","140.77","-17.00","-0.12",-17,"-0.12",162.28,"1.15",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.50","162.28","210.91","3.04","346.80","428.00"
"Gengar & Mimikyu GX","038","Tag Bolt","18.00","-17.00","-0.94",-17,"-0.94",12.83,"0.71",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.95","12.83","35.09","3.31","33.69","59.63"
"Gengar & Mimikyu GX","102","Tag Bolt","63.70","-17.00","-0.27",-17,"-0.27",41.01,"0.64",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.07","41.01","68.25","2.11","97.38","134.57"
"Gengar & Mimikyu GX","113","Tag Bolt","42.99","-17.00","-0.40",-17,"-0.40",50.57,"1.18",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.85","50.57","79.50","4.65","153.00","200.00"
"Gengar & Mimikyu GX","103","Tag Bolt","70.69","-17.00","-0.24",-17,"-0.24",47.6,"0.67",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.08","47.60","76.00","7.29","420.75","515.00"
"Judge Whistle","117","Tag Bolt","8.50","-17.00","-2.00",-17,"-2.00",-8.5,"-1.00",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.18","-8.50","10.00","3.53","8.49","29.99"
"Latias & Latios GX","105","Tag Bolt","194.67","-17.00","-0.09",-17,"-0.09",170,"0.87",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.13","170.00","220.00","9.25","1513.00","1800.00"
"Latias & Latios GX","104","Tag Bolt","36.99","-17.00","-0.46",-17,"-0.46",51.88,"1.40",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.19","51.88","81.03","3.24","84.99","119.99"
"Latias & Latios GX","114","Tag Bolt","37.38","-17.00","-0.45",-17,"-0.45",26.7,"0.71",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.38","26.70","51.41","2.26","54.76","84.42"
"Latias & Latios GX","060","Tag Bolt","9.00","-17.00","-1.89",-17,"-1.89",-0.71,"-0.08",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.13","-0.71","19.17","3.08","6.59","27.75"
"Magikarp & Wailord GX","019","Tag Bolt","7.00","-17.00","-2.43",-17,"-2.43",-4.25,"-0.61",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.14","-4.25","15.00","3.21","2.13","22.50"
"Magikarp & Wailord GX","111","Tag Bolt","23.75","-17.00","-0.72",-17,"-0.72",10.2,"0.43",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.35","10.20","32.00","3.79","59.49","89.99"
"Magikarp & Wailord GX","099","Tag Bolt","117.08","-17.00","-0.15",-17,"-0.15",69.21,"0.59",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.87","69.21","101.42","2.31","212.49","269.99"
"Magikarp & Wailord GX","098","Tag Bolt","15.75","-17.00","-1.08",-17,"-1.08",12.74,"0.81",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.22","12.74","34.99","4.32","40.78","67.98"
"Pikachu & Zekrom GX","100","Tag Bolt","32.69","-17.00","-0.52",-17,"-0.52",8.4,"0.26",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.91","8.40","29.89","3.21","72.24","104.99"
"Pikachu & Zekrom GX","101","Tag Bolt","265.00","-17.00","-0.06",-17,"-0.06",299.14,"1.13",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.05","670.64","808.99","1.40","299.14","371.93"
"Pikachu & Zekrom GX","031","Tag Bolt","9.76","-17.00","-1.74",-17,"-1.74",1.66,"0.17",2018,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.25","1.66","21.95","3.39","11.13","33.09"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","MBuyPrice","MRatio","YearReleased","Language","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5BuyPrice","PSA5AvgSell","PSA6Ratio","PSA6BuyPrice","PSA6AvgSell","PSA7Ratio","PSA7BuyPrice","PSA7AvgSell","PSA8Ratio","PSA8BuyPrice","PSA8AvgSell","PSA9Ratio","PSA9BuyPrice","PSA9AvgSell","PSA10Ratio","PSA10BuyPrice","PSA10AvgSell"
"Bellelba & Brycen-man","194","Tag Team GX All Stars","21.76","-17.00","-0.78",-17,"-0.78",17,"0.78",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.84","17.00","40.00","2.09","21.67","45.50"
"Black Market","167","Tag Team GX All Stars","5.20","-17.00","-3.27",-17,"-3.27",-11.48,"-2.21",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.25","-11.48","6.50","3.28","-2.50","17.06"
"Blue's Tactics","193","Tag Team GX All Stars","37.71","-17.00","-0.45",-17,"-0.45",116.87,"3.10",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"4.18","116.87","157.49","8.40","252.36","316.89"
"Clay","199","Tag Team GX All Stars","14.89","-17.00","-1.14",-17,"-1.14",1.7,"0.11",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.48","1.70","22.00","1.64","3.74","24.39"
"Cyrus","144","Tag Team GX All Stars","6.99","-17.00","-2.43",-17,"-2.43",-10.63,"-1.52",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.07","-10.63","7.50","2.93","0.43","20.50"
"Dedenne GX","175","Tag Team GX All Stars","35.00","-17.00","-0.49",-17,"-0.49",4.57,"0.13",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.73","4.57","25.38","1.52","28.33","53.33"
"Ditto","108","Tag Team GX All Stars","12.50","-17.00","-1.36",-17,"-1.36",-4.25,"-0.34",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.20","-4.25","15.00","2.08","5.10","26.00"
"Eevee GX","187","Tag Team GX All Stars","22.73","-17.00","-0.75",-17,"-0.75",8.53,"0.38",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.32","8.53","30.04","2.49","31.02","56.50"
"Eevee GX","188","Tag Team GX All Stars","55.00","-17.00","-0.31",-17,"-0.31",30.6,"0.56",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.02","30.60","56.00","2.77","112.61","152.48"
"Eevee GX","219","Tag Team GX All Stars","77.50","-17.00","-0.22",-17,"-0.22",44.06,"0.57",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.93","44.06","71.83","2.29","133.73","177.33"
"Erika's Hospitality","190","Tag Team GX All Stars","650.00","-17.00","-0.03",-17,"-0.03",216.75,"0.33",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.42","216.75","275.00","2.27","1236.75","1475.00"
"Espeon & Deoxys GX","177","Tag Team GX All Stars","68.83","-17.00","-0.25",-17,"-0.25",45.48,"0.66",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.07","45.48","73.50","3.41","182.73","234.98"
"Espeon & Deoxys GX","176","Tag Team GX All Stars","25.22","-17.00","-0.67",-17,"-0.67",20.45,"0.81",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.75","20.45","44.06","2.98","46.78","75.03"
"Espeon & Deoxys GX","212","Tag Team GX All Stars","37.40","-17.00","-0.45",-17,"-0.45",36.1,"0.97",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.67","36.10","62.48","2.65","67.23","99.09"
"Garchomp & Giratina GX","225","Tag Team GX All Stars","39.49","-17.00","-0.43",-17,"-0.43",54.39,"1.38",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.13","54.39","83.99","2.91","80.69","114.93"
"Green's Exploration","196","Tag Team GX All Stars","231.50","-17.00","-0.07",-17,"-0.07",535.46,"2.31",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.81","535.46","649.95","4.42","851.84","1022.16"
"Greninja & Zoroark GX","223","Tag Team GX All Stars","39.99","-17.00","-0.43",-17,"-0.43",40.95,"1.02",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.70","40.95","68.18","3.80","112.02","151.79"
"Hapu","195","Tag Team GX All Stars","27.97","-17.00","-0.61",-17,"-0.61",0.25,"0.01",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.73","0.25","20.30","1.42","16.83","39.80"
"Jirachi","091","Tag Team GX All Stars","7.58","-17.00","-2.24",-17,"-2.24",-8.08,"-1.07",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.39","-8.08","10.50","2.85","1.37","21.61"
"Jirachi GX","214","Tag Team GX All Stars","34.33","-17.00","-0.50",-17,"-0.50",8.5,"0.25",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.87","8.50","30.00","4.76","121.83","163.33"
"Jirachi GX","180","Tag Team GX All Stars","6.49","-17.00","-2.62",-17,"-2.62",-5.53,"-0.85",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.08","-5.53","13.50","6.12","16.71","39.66"
"Lucario & Melmetal GX","224","Tag Team GX All Stars","24.50","-17.00","-0.69",-17,"-0.69",4.25,"0.17",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.02","4.25","25.00","4.04","67.15","99.00"
"Melmetal GX","217","Tag Team GX All Stars","9.01","-17.00","-1.89",-17,"-1.89",-17,"-1.89",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"4.44","16.99","39.99",0,"-17.00",0
"Mewtwo & Mew GX","052","Tag Team GX All Stars","9.09","-17.00","-1.87",-17,"-1.87",5.09,"0.56",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.86","5.09","25.99","3.31","8.57","30.09"
"Mewtwo & Mew GX","222","Tag Team GX All Stars","99.89","-17.00","-0.17",-17,"-0.17",106.76,"1.07",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.46","106.76","145.60","3.12","248.14","311.94"
"Mina","198","Tag Team GX All Stars","72.50","-17.00","-0.23",-17,"-0.23",55.46,"0.77",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.18","55.46","85.25","2.51","137.39","181.64"
"Misty & Lorelei","191","Tag Team GX All Stars","150.83","-17.00","-0.11",-17,"-0.11",122.85,"0.81",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.09","122.85","164.53","2.05","245.22","308.49"
"Pikachu & Zekrom GX","221","Tag Team GX All Stars","100.00","-17.00","-0.17",-17,"-0.17",35.7,"0.36",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.62","35.70","62.00","2.00","153.10","200.12"
"Pikachu & Zekrom GX","041","Tag Team GX All Stars","6.47","-17.00","-2.63",-17,"-2.63",2.54,"0.39",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.56","2.54","22.99","3.82","3.99","24.69"
"Red's Challenge","201","Tag Team GX All Stars","42.99","-17.00","-0.40",-17,"-0.40",125.85,"2.93",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"3.91","125.85","168.06","7.21","246.37","309.85"
"Reshiram & Charizard GX","220","Tag Team GX All Stars","102.00","-17.00","-0.17",-17,"-0.17",55.59,"0.55",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.84","55.59","85.40","2.07","162.56","211.25"
"Reshiram & Charizard GX","016","Tag Team GX All Stars","8.04","-17.00","-2.11",-17,"-2.11",0.53,"0.07",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.56","0.53","20.62","4.04","10.61","32.49"
"Roxie","197","Tag Team GX All Stars","75.99","-17.00","-0.22",-17,"-0.22",22.24,"0.29",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.61","22.24","46.17","1.34","69.42","101.67"
"Sightseer","192","Tag Team GX All Stars","748.33","-17.00","-0.02",-17,"-0.02",556.01,"0.74",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.90","556.01","674.13","1.59","993.04","1188.29"
"Trevenant & Dusknoir GX","213","Tag Team GX All Stars","12.61","-17.00","-1.35",-17,"-1.35",-3.83,"-0.30",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.23","-3.83","15.50","13.29","125.38","167.50"
"Trevenant & Dusknoir GX","179","Tag Team GX All Stars","42.50","-17.00","-0.40",-17,"-0.40",67.56,"1.59",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.35","67.99","99.99","2.34","67.56","99.48"
"Trevenant & Dusknoir GX","178","Tag Team GX All Stars","14.99","-17.00","-1.13",-17,"-1.13",2.13,"0.14",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.50","2.13","22.50","1.50","2.13","22.50"
"Umbreon & Darkrai GX","182","Tag Team GX All Stars","285.00","-17.00","-0.06",-17,"-0.06",255,"0.89",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.12","255.00","320.00","1.65","383.34","470.99"
"Umbreon & Darkrai GX","215","Tag Team GX All Stars","55.00","-17.00","-0.31",-17,"-0.31",42.49,"0.77",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.27","42.49","69.99","1.60","57.80","88.00"
"Umbreon & Darkrai GX","181","Tag Team GX All Stars","40.15","-17.00","-0.42",-17,"-0.42",33.99,"0.85",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.49","33.99","59.99","1.76","42.92","70.50"
"Water","204","Tag Team GX All Stars","6.95","-17.00","-2.45",-17,"-2.45",-12.32,"-1.77",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.79","-12.32","5.50","1.65","-7.22","11.50"
"Weavile GX","183","Tag Team GX All Stars","8.36","-17.00","-2.03",-17,"-2.03",-9.35,"-1.12",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.08","-9.35","9.00","3.33","6.66","27.84"
"Weavile GX","216","Tag Team GX All Stars","11.77","-17.00","-1.44",-17,"-1.44",12.74,"1.08",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"2.97","12.74","34.99","4.25","25.50","50.00"
"Welder","200","Tag Team GX All Stars","16.00","-17.00","-1.06",-17,"-1.06",-13.89,"-0.87",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"0.23","-13.89","3.66","4.37","42.49","69.99"
"Will","189","Tag Team GX All Stars","26.00","-17.00","-0.65",-17,"-0.65",7.65,"0.29",2019,"JAPANESE","0.60",0,0,0,0,0,0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,0,"-17.00",0,"1.40","14.02","36.50","1.12","7.65","29.00"
