"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Pidgeot","2","Southern Islands","11.76","-17.00","-1.45",-17,"-1.45",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.49","17.50","4.55","53.45"
"Primeape","18","Southern Islands","11.59","-17.00","-1.47",-17,"-1.47",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.16","13.50","34.08","395.00"
"Raticate","6","Southern Islands","7.87","-17.00","-2.16",-17,"-2.16",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.29","18.00","6.35","49.99"
"Slowking","14","Southern Islands","37.15","-17.00","-0.46",-17,"-0.46",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.42","90.00","32.30","1200.00"
"Tentacruel","10","Southern Islands","12.14","-17.00","-1.40",-17,"-1.40",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.08","49.50","4.20","50.99"
"Togepi","4","Southern Islands","41.27","-17.00","-0.41",-17,"-0.41",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.42","99.99","118.73","4900.00"
"Vileplume","17","Southern Islands","20.65","-17.00","-0.82",-17,"-0.82",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.14","23.50",0,0
"Wartortle","15","Southern Islands","17.87","-17.00","-0.95",-17,"-0.95",2001,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.18","39.00","5.47","97.67"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Beedrill V","069","Space Juggler","16.39","-17.00","-1.04",-17,"-1.04",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.81","29.75","3.37","55.31"
"Hisuian Sneasler V","075","Space Juggler","16.61","-17.00","-1.02",-17,"-1.02",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.50","24.99","1.79","29.75"
"Irida","077","Space Juggler","87.50","-17.00","-0.19",-17,"-0.19",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.57","50.00","1.17","102.21"
"Kleavor VSTAR","082","Space Juggler","10.68","-17.00","-1.59",-17,"-1.59",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.08","11.50",0,0
"Origin Palkia V","071","Space Juggler","50.84","-17.00","-0.33",-17,"-0.33",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.18","60.00","1.68","85.22"
"Origin Palkia VSTAR","081","Space Juggler","12.99","-17.00","-1.31",-17,"-1.31",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.01","13.17","1.85","24.06"
"Origin Palkia VSTAR","086","Space Juggler","15.51","-17.00","-1.10",-17,"-1.10",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.93","14.50","4.51","69.99"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Energy Switch","109","Space-Time Creation","6.85","-17.00","-2.48",-17,"-2.48",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.67","11.43",0,0
"Machamp","067","Space-Time Creation","46.18","-17.00","-0.37",-17,"-0.37",2006,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.10","50.65","1.91","87.99"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Deoxys-EX","053","Spiral Force","24.50","-17.00","-0.69",-17,"-0.69",2012,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.12","149.99","10.06","246.50"
"Eevee","042","Spiral Force","5.07","-17.00","-3.36",-17,"-3.36",2012,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.88","9.50","4.05","20.50"
"Empoleon","056","Spiral Force","70.00","-17.00","-0.24",-17,"-0.24",2012,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.29","299.99","8.87","621.00"
"Espeon","024","Spiral Force","9.99","-17.00","-1.70",-17,"-1.70",2012,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.90","29.00","10.48","104.71"
"Ghetsis","055","Spiral Force","47.99","-17.00","-0.35",-17,"-0.35",2012,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.17","199.99","2.18","104.43"
"Glaceon","012","Spiral Force","9.99","-17.00","-1.70",-17,"-1.70",2012,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.00","29.99","7.51","75.00"
"Heatran-EX","052","Spiral Force","23.42","-17.00","-0.73",-17,"-0.73",2012,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.16","50.66","11.74","274.99"
"Jolteon","016","Spiral Force","6.45","-17.00","-2.64",-17,"-2.64",2012,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.26","27.50","25.50","164.50"
"Sigilyph","057","Spiral Force","31.76","-17.00","-0.54",-17,"-0.54",2012,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.01","127.50",0,0
"Ultra Ball","058","Spiral Force","250.00","-17.00","-0.07",-17,"-0.07",2012,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.44","110.60","0.23","57.86"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Aerodactyl","059","Split Earth","7.81","-17.00","-2.18",-17,"-2.18",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.04","23.77","7.20","56.25"
"Alakazam","043","Split Earth","51.88","-17.00","-0.33",-17,"-0.33",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.11","109.22","4.82","249.99"
"Alakazam","042","Split Earth","18.99","-17.00","-0.90",-17,"-0.90",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.42","65.00","11.85","225.00"
"Cleffa","066","Split Earth","7.99","-17.00","-2.13",-17,"-2.13",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.94","23.50",0,0
"Crobat","009","Split Earth","29.52","-17.00","-0.58",-17,"-0.58",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.39","99.99","3.81","112.50"
"Ditto","064","Split Earth","14.99","-17.00","-1.13",-17,"-1.13",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.27","33.99","16.68","250.00"
"Eevee","065","Split Earth","13.02","-17.00","-1.31",-17,"-1.31",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.48","32.27","5.61","73.00"
"Flareon","017","Split Earth","65.00","-17.00","-0.26",-17,"-0.26",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.04","132.50","7.69","500.00"
"Flareon","016","Split Earth","19.99","-17.00","-0.85",-17,"-0.85",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.55","31.03","6.02","120.32"
"Forretress","075","Split Earth","26.34","-17.00","-0.65",-17,"-0.65",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84","48.50","5.55","146.31"
"Golem","089","Split Earth","270.00","-17.00","-0.06",-17,"-0.06",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.00","540.00","4.26","1150.00"
"Heracross","015","Split Earth","7.00","-17.00","-2.43",-17,"-2.43",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.57","25.00","2.93","20.50"
"Ho-oh","091","Split Earth","459.08","-17.00","-0.04",-17,"-0.04",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.03","933.00","1.74","800.00"
"Jolteon","037","Split Earth","54.80","-17.00","-0.31",-17,"-0.31",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.28","70.00","4.29","235.00"
"Jolteon","036","Split Earth","8.90","-17.00","-1.91",-17,"-1.91",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.37","29.99","8.65","76.95"
"Kabutops","090","Split Earth","572.06","-17.00","-0.03",-17,"-0.03",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.05","600.00","2.14","1225.00"
"Kabutops","057","Split Earth","15.95","-17.00","-1.07",-17,"-1.07",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.07","17.00","2.01","32.00"
"Kabutops","058","Split Earth","38.31","-17.00","-0.44",-17,"-0.44",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.22","46.69","3.87","148.36"
"Kadabra","041","Split Earth","6.50","-17.00","-2.62",-17,"-2.62",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.96","19.25","7.83","50.92"
"Ledian","007","Split Earth","19.99","-17.00","-0.85",-17,"-0.85",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.65","53.00","5.58","111.46"
"Magcargo","020","Split Earth","22.59","-17.00","-0.75",-17,"-0.75",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.01","67.99","5.87","132.53"
"Omanyte","028","Split Earth","8.77","-17.00","-1.94",-17,"-1.94",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.43","12.51","3.08","27.00"
"Omastar","029","Split Earth","11.17","-17.00","-1.52",-17,"-1.52",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.06","23.00","2.24","25.00"
"Oracle","079","Split Earth","20.50","-17.00","-0.83",-17,"-0.83",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.85","17.50","4.39","89.99"
"Pikachu","033","Split Earth","10.50","-17.00","-1.62",-17,"-1.62",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.95","20.50","4.29","45.06"
"Politoed","030","Split Earth","9.99","-17.00","-1.70",-17,"-1.70",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.00","19.98","3.49","34.88"
"Politoed","031","Split Earth","28.17","-17.00","-0.60",-17,"-0.60",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.66","74.99","5.50","154.87"
"Poliwhirl","022","Split Earth","6.70","-17.00","-2.54",-17,"-2.54",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.14","27.72","3.66","24.50"
"Poliwrath","051","Split Earth","11.99","-17.00","-1.42",-17,"-1.42",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.68","20.11",0,0
"Poliwrath","052","Split Earth","34.58","-17.00","-0.49",-17,"-0.49",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.17","75.00","4.12","142.50"
"Raichu","034","Split Earth","7.99","-17.00","-2.13",-17,"-2.13",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.08","24.64","5.87","46.90"
"Raichu","035","Split Earth","26.00","-17.00","-0.65",-17,"-0.65",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.77","149.99","3.88","100.99"
"Raikou","038","Split Earth","33.00","-17.00","-0.52",-17,"-0.52",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.74","24.45","3.26","107.50"
"Raikou","039","Split Earth","54.83","-17.00","-0.31",-17,"-0.31",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.53","138.75","4.97","272.70"
"Rhydon","055","Split Earth","15.60","-17.00","-1.09",-17,"-1.09",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.63","41.00","8.15","127.17"
"Rhydon","054","Split Earth","7.00","-17.00","-2.43",-17,"-2.43",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.36","16.50","8.57","59.99"
"Starmie","045","Split Earth","47.48","-17.00","-0.36",-17,"-0.36",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.11","99.98","2.68","127.13"
"Umbreon","072","Split Earth","169.25","-17.00","-0.10",-17,"-0.10",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.72","630.00","10.63","1800.00"
"Umbreon","071","Split Earth","29.00","-17.00","-0.59",-17,"-0.59",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.35","300.00","14.66","424.99"
"Vaporeon","027","Split Earth","85.00","-17.00","-0.20",-17,"-0.20",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.90","246.67","6.47","549.99"
"Vaporeon","026","Split Earth","27.00","-17.00","-0.63",-17,"-0.63",2002,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.34","36.11","5.58","150.61"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Arceus V","112","Star Birth","67.50","-17.00","-0.25",-17,"-0.25",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.32","88.81","1.26","85.31"
"Arceus V","111","Star Birth","11.90","-17.00","-1.43",-17,"-1.43",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.59","18.94","1.81","21.50"
"Arceus VSTAR","120","Star Birth","8.02","-17.00","-2.12",-17,"-2.12",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.51","20.17","5.32","42.66"
"Arceus VSTAR","125","Star Birth","18.48","-17.00","-0.92",-17,"-0.92",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.78","14.50","2.27","41.92"
"Charizard V","103","Star Birth","114.95","-17.00","-0.15",-17,"-0.15",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.26","145.00","1.55","178.29"
"Charizard V","102","Star Birth","15.07","-17.00","-1.13",-17,"-1.13",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.22","18.40","3.06","46.19"
"Charizard VSTAR","118","Star Birth","47.15","-17.00","-0.36",-17,"-0.36",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.98","46.00","1.93","90.98"
"Cynthia's Aspiration","114","Star Birth","45.49","-17.00","-0.37",-17,"-0.37",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.19","54.00","2.75","125.00"
"Honchkrow V","109","Star Birth","10.63","-17.00","-1.60",-17,"-1.60",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.76","39.95","3.62","38.49"
"Lumineon V","105","Star Birth","24.46","-17.00","-0.70",-17,"-0.70",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.98","24.03","2.34","57.35"
"Raichu V","106","Star Birth","5.99","-17.00","-2.84",-17,"-2.84",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.76","10.52","8.01","47.99"
"Roseanne's Backup","124","Star Birth","10.28","-17.00","-1.65",-17,"-1.65",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.13","11.59","2.19","22.50"
"Roseanne's Backup","116","Star Birth","6.40","-17.00","-2.66",-17,"-2.66",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.11","13.50","5.47","35.00"
"Shaymin VSTAR","117","Star Birth","8.00","-17.00","-2.13",-17,"-2.13",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.16","25.29","4.63","37.01"
"Ultra Ball","126","Star Birth","24.73","-17.00","-0.69",-17,"-0.69",2022,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.89","22.05","0.63","15.52"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Galarian Articuno V","420","Start Deck 100","15.80","-17.00","-1.08",-17,"-1.08",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.44","38.50","2.22","35.00"
"Galarian Moltres V","422","Start Deck 100","34.28","-17.00","-0.50",-17,"-0.50",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.56","19.25","1.20","41.00"
"Galarian Zapdos V","421","Start Deck 100","14.69","-17.00","-1.16",-17,"-1.16",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.35","19.89","5.14","75.56"
"Marnie's Pride","419","Start Deck 100","190.03","-17.00","-0.09",-17,"-0.09",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17","223.22","1.47","280.00"
"Pikachu V","415","Start Deck 100","27.36","-17.00","-0.62",-17,"-0.62",2021,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.87","23.78","1.89","51.73"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Full Art M Gardevoir EX","112","Steam Siege","10.21","-17.00","-1.67",-10.63,"-1.04",2016,"1.00",0,0,0,0,"1.13","11.50",0,0,"1.00","10.24","1.42","14.50","0.73","7.50","2.58","26.34","7.93","81.00"
"Full Art M Steelix EX","109","Steam Siege","9.00","-17.00","-1.89",-9.78,"-1.09",2016,"0.82",0,0,0,0,0,0,0,0,0,0,"1.54","13.90","0.94","8.50","1.78","16.00","7.22","65.00"
"Gardevoir EX Secret","116","Steam Siege","37.45","-17.00","-0.45",-1.28,"-0.03",2016,"0.54",0,0,0,0,0,0,0,0,"0.49","18.50","0.49","18.50","0.60","22.51","1.56","58.23","5.80","217.34"
"M Gardevoir EX","79","Steam Siege","5.97","-12.75","-2.14",-12.32,"-2.06",2016,"1.73",0,0,0,0,"1.77","10.58","0.84","5.00","1.67","9.99","0.92","5.50","3.25","19.43","2.51","14.99","6.53","38.97"
"Volcanion EX Secret","115","Steam Siege","12.36","-17.00","-1.38",-17,"-1.38",2016,"0.86",0,0,0,0,0,0,0,0,0,0,0,0,"2.02","25.00","3.23","39.95","10.92","135.00"
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Scizor","008","Steelix Constructed Standard Deck","18.62","-17.00","-0.91",-17,"-0.91",2010,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.01","56.02",0,0
﻿"Name","Number","SetName","AvgPrice","LPBuyPrice","LPRatio","NMBuyPrice","NMRatio","YearReleased","PokeRatio","PSA1Ratio","PSA2Ratio","PSA3Ratio","PSA3AvgSell","PSA4Ratio","PSA4AvgSell","PSA5Ratio","PSA5AvgSell","PSA6Ratio","PSA6AvgSell","PSA7Ratio","PSA7AvgSell","PSA8Ratio","PSA8AvgSell","PSA9Ratio","PSA9AvgSell","PSA10Ratio","PSA10AvgSell"
"Charizard Secret","103","Stormfront","332.98","112.63","0.34",155.97,"0.47",2008,"0.65","0.45","0.24","0.30","100.00","0.46","152.50","0.53","177.50","0.53","176.00","0.61","203.50","0.84","280.00","2.75","914.48","28.53","9500.00"
"Charmander Secret","101","Stormfront","69.88","-17.00","-0.24",46.75,"0.67",2008,"0.77",0,0,0,0,0,0,0,0,0,0,"1.18","82.58","1.07","75.00","1.43","100.00","18.25","1275.00"
"Charmeleon Secret","102","Stormfront","52.88","-17.00","-0.32",6.84,"0.13",2008,"0.69",0,0,0,0,0,0,"0.43","22.50",0,0,"0.53","28.05","1.19","63.00","3.50","185.00","14.94","790.14"
"Dusknoir Lv.X","96","Stormfront","41.93","-17.00","-0.41",-17,"-0.41",2008,"0.61",0,0,0,0,0,0,"0.49","20.50","0.60","25.01",0,0,"0.56","23.50","1.53","64.00","13.68","573.53"
"Gastly Reverse Holo","62","Stormfront","9.24","-17.00","-1.84",-17,"-1.84",2008,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.23","20.61",0,0
"Gengar","18","Stormfront","10.56","-17.00","-1.61",9.35,"0.89",2008,"1.53",0,0,0,0,0,0,0,0,0,0,"3.13","33.00","2.94","31.00","3.34","35.24","2.37","24.99"
"Gengar Reverse Holo","18","Stormfront","32.98","-17.00","-0.52",-17,"-0.52",2008,"0.58",0,0,0,0,0,0,0,0,0,0,0,0,"0.61","20.00","2.73","90.00",0,0
"Gyarados Reverse Holo","19","Stormfront","28.16","-17.00","-0.60",-17,"-0.60",2008,"0.57",0,0,0,0,0,0,0,0,0,0,0,0,"0.55","15.50","1.81","51.00","3.28","92.50"
"Heatran Lv.X","97","Stormfront","14.93","-17.00","-1.14",4.25,"0.28",2008,"1.08",0,0,0,0,0,0,0,0,"0.91","13.52","1.74","26.02","1.67","25.00","6.63","98.97","75.35","1125.00"
"Infernape Holo","3","Stormfront","5.30","-17.00","-3.21",-17,"-3.21",2008,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.32","60.00","80.19","425.00"
"Infernape Reverse Holo","3","Stormfront","7.71","-17.00","-2.20",-17,"-2.20",2008,"1.10",0,0,0,0,0,0,0,0,0,0,0,0,"3.22","24.81","6.49","50.00","54.47","420.00"
"Machamp","20","Stormfront","5.43","-17.00","-3.13",-17,"-3.13",2008,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.47","18.85","33.47","181.75"
"Machamp Lv.X","98","Stormfront","35.23","-17.00","-0.48",11.05,"0.31",2008,"0.72",0,0,0,0,0,0,0,0,0,0,"0.94","33.00","0.96","33.76","2.46","86.69","16.46","580.00"
"Machamp Reverse Holo","20","Stormfront","5.09","-17.00","-3.34",-17,"-3.34",2008,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.82","50.00","32.02","163.00"
"Magikarp Reverse Holo","65","Stormfront","9.95","-17.00","-1.71",-17,"-1.71",2008,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.73","67.00","20.10","200.00"
"Pichu Reverse Holo","45","Stormfront","8.55","-17.00","-1.99",-17,"-1.99",2008,"1.18",0,0,0,0,0,0,0,0,"2.34","20.00",0,0,"1.75","14.92","1.75","15.00",0,0
"Pikachu Reverse Holo","70","Stormfront","25.00","-17.00","-0.68",-17,"-0.68",2008,"0.82",0,0,0,0,0,0,0,0,"1.60","40.00",0,0,0,0,"3.04","76.00","25.64","641.00"
"Raichu Holo","8","Stormfront","8.47","-17.00","-2.01",-3.4,"-0.40",2008,"1.19",0,0,0,0,0,0,0,0,0,0,"1.89","16.00","2.36","20.00","4.07","34.49","42.33","358.55"
"Raichu Lv.X","99","Stormfront","42.89","-17.00","-0.40",34,"0.79",2008,"1.05",0,0,0,0,"0.27","11.47",0,0,"0.79","34.00","2.08","89.00","1.40","60.00","2.31","99.00","17.49","750.00"
"Raichu Reverse Holo","8","Stormfront","8.99","-17.00","-1.89",-17,"-1.89",2008,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.11","108.88","10.68","96.00"
"Regigigas Lv.X","100","Stormfront","44.46","-17.00","-0.38",12.46,"0.28",2008,"0.65",0,0,0,0,0,0,0,0,"0.35","15.60","0.78","34.66","0.92","41.00","1.12","50.00","24.74","1100.00"
"Salamence Reverse Holo","24","Stormfront","6.40","-17.00","-2.66",-17,"-2.66",2008,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06","58.00","7.34","47.00"
"Sceptile","10","Stormfront","6.02","-17.00","-2.82",-17,"-2.82",2008,"1.19",0,0,0,0,0,0,0,0,0,0,0,0,"3.65","21.99","4.49","27.00","33.22","200.00"
"Sceptile Reverse Holo","10","Stormfront","5.08","-17.00","-3.35",-17,"-3.35",2008,"0.78",0,0,0,0,0,0,0,0,"1.38","7.00",0,0,0,0,"5.31","27.00","295.27","1499.99"
"Scyther Reverse Holo","49","Stormfront","6.39","-17.00","-2.66",-17,"-2.66",2008,"0.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.42","72.96",0,0
"Shiny Drifloon","SH1","Stormfront","40.95","-17.00","-0.42",10.79,"0.26",2008,"0.74",0,0,0,0,0,0,0,0,0,0,"0.80","32.69","1.21","49.40","3.05","125.00","30.53","1250.00"
"Shiny Duskull","SH2","Stormfront","89.94","-17.00","-0.19",15.3,"0.17",2008,"0.52",0,0,0,0,0,0,0,0,0,0,"0.56","49.99","0.42","38.00","1.89","170.00","11.54","1037.50"
